Country,Country_Code,Pesticide_Type,Year,Unit,Pesticide_Use,Pesticide_Use_scaled
Slovakia,199,"Fung & Bact – Triazoles, diazoles",2023,t,191.0,-0.10393040971816131
Slovakia,199,"Fung & Bact – Diazines, morpholines",2015,t,22.0,-0.10575271812728503
Slovakia,199,"Fung & Bact – Diazines, morpholines",2016,t,23.0,-0.10574193523729021
Slovakia,199,"Fung & Bact – Diazines, morpholines",2017,t,26.0,-0.10570958656730577
Slovakia,199,"Fung & Bact – Diazines, morpholines",2018,t,27.0,-0.10569880367731095
Slovakia,199,"Fung & Bact – Diazines, morpholines",2019,t,31.0,-0.10565567211733168
Slovakia,199,"Fung & Bact – Diazines, morpholines",2020,t,35.0,-0.10561254055735242
Slovakia,199,"Fung & Bact – Diazines, morpholines",2021,t,30.0,-0.10566645500732649
Slovakia,199,"Fung & Bact – Diazines, morpholines",2022,t,32.0,-0.10564488922733686
Slovakia,199,Fung & Bact - nes,2015,t,231.0,-0.10349909411836872
Slovakia,199,Fung & Bact - nes,2016,t,121.0,-0.10468521201779835
Slovakia,199,Fung & Bact - nes,2017,t,140.0,-0.10448033710789686
Slovakia,199,Fung & Bact - nes,2018,t,211.0,-0.10371475191826501
Slovakia,199,Fung & Bact - nes,2019,t,196.0,-0.10387649526818724
Slovakia,199,Fung & Bact - nes,2020,t,189.0,-0.10395197549815094
Slovakia,199,Fung & Bact - nes,2021,t,234.0,-0.10346674544838427
Slovakia,199,Fung & Bact - nes,2022,t,186.0,-0.10398432416813538
Slovakia,199,Fung & Bact - nes,2023,t,188.0,-0.10396275838814575
Slovakia,199,Plant Growth Regulators,2015,t,206.0,-0.10376866636823909
Slovakia,199,Plant Growth Regulators,2016,t,183.0,-0.10401667283811983
Slovakia,199,Plant Growth Regulators,2017,t,202.0,-0.10381179792821835
Slovakia,199,Plant Growth Regulators,2018,t,268.0,-0.10310012718856056
Slovakia,199,Plant Growth Regulators,2019,t,322.0,-0.10251785112884056
Slovakia,199,Plant Growth Regulators,2020,t,371.0,-0.10198948951909463
Slovakia,199,Plant Growth Regulators,2021,t,318.0,-0.10256098268881982
Slovakia,199,Plant Growth Regulators,2022,t,180.0,-0.10404902150810427
Slovakia,199,Plant Growth Regulators,2023,t,181.0,-0.10403823861810946
Slovakia,199,Rodenticides,2015,t,6.0,-0.10592524436720206
Slovakia,199,Rodenticides,2016,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides,2017,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides,2018,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides,2019,t,4.0,-0.10594681014719169
Slovakia,199,Rodenticides,2020,t,3.0,-0.1059575930371865
Slovakia,199,Rodenticides,2021,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides,2022,t,0.0,-0.10598994170717095
Slovakia,199,Rodenticides,2023,t,0.0,-0.10598994170717095
Slovakia,199,Rodenticides – Other,2015,t,6.0,-0.10592524436720206
Slovakia,199,Rodenticides – Other,2016,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides – Other,2017,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides – Other,2018,t,1.0,-0.10597915881717614
Slovakia,199,Rodenticides – Other,2019,t,4.0,-0.10594681014719169
Slovakia,199,Rodenticides – Other,2020,t,3.0,-0.1059575930371865
Slovakia,199,Rodenticides – Other,2021,t,1.0,-0.10597915881717614
Slovakia,199,Other Pesticides nes,2015,t,79.0,-0.10513809339758057
Slovakia,199,Other Pesticides nes,2016,t,78.0,-0.10514887628757538
Slovakia,199,Other Pesticides nes,2017,t,75.0,-0.10518122495755983
Slovakia,199,Other Pesticides nes,2018,t,65.0,-0.10528905385750797
Slovakia,199,Other Pesticides nes,2019,t,70.0,-0.1052351394075339
Slovakia,199,Other Pesticides nes,2020,t,52.0,-0.10542923142744057
Slovakia,199,Other Pesticides nes,2021,t,51.0,-0.10544001431743538
Slovakia,199,Other Pesticides nes,2022,t,66.0,-0.10527827096751316
Slovakia,199,Other Pesticides nes,2023,t,30.0,-0.10566645500732649
Slovenia,198,Pesticides (total),2015,t,1047.0,-0.09470025588259978
Slovenia,198,Pesticides (total),2015,kg/ha,4.41,-0.10594238916229382
Slovenia,198,Pesticides (total),2015,kg/cap,0.51,-0.10598444243327358
Slovenia,198,Pesticides (total),2015,g/Int$,1.07,-0.1059784040148765
Slovenia,198,Pesticides (total),2016,t,1156.0,-0.09352492087316495
Slovenia,198,Pesticides (total),2016,kg/ha,4.86,-0.10593753686179613
Slovenia,198,Pesticides (total),2016,kg/cap,0.56,-0.10598390328877386
Slovenia,198,Pesticides (total),2016,g/Int$,1.19,-0.10597711006807711
Slovenia,198,Pesticides (total),2017,t,1087.0,-0.09426894028280719
Slovenia,198,Pesticides (total),2017,kg/ha,4.57,-0.10594066389989465
Slovenia,198,Pesticides (total),2017,kg/cap,0.53,-0.10598422677547369
Slovenia,198,Pesticides (total),2017,g/Int$,1.15,-0.10597754138367692
Slovenia,198,Pesticides (total),2018,t,1171.0,-0.09336317752324273
Slovenia,198,Pesticides (total),2018,kg/ha,4.97,-0.10593635074389672
Slovenia,198,Pesticides (total),2018,kg/cap,0.57,-0.10598379545987391
Slovenia,198,Pesticides (total),2018,g/Int$,1.18,-0.10597721789697706
Slovenia,198,Pesticides (total),2019,t,973.0,-0.09549818974221608
Slovenia,198,Pesticides (total),2019,kg/ha,4.15,-0.10594519271369247
Slovenia,198,Pesticides (total),2019,kg/cap,0.47,-0.10598487374887339
Slovenia,198,Pesticides (total),2019,g/Int$,1.01,-0.10597905098827617
Slovenia,198,Pesticides (total),2020,t,964.0,-0.09559523575216941
Slovenia,198,Pesticides (total),2020,kg/ha,4.12,-0.1059455162003923
Slovenia,198,Pesticides (total),2020,kg/cap,0.46,-0.10598498157777334
Slovenia,198,Pesticides (total),2020,g/Int$,0.95,-0.10597969796167586
Slovenia,198,Pesticides (total),2021,t,907.0,-0.09620986048187387
Slovenia,198,Pesticides (total),2021,kg/ha,3.89,-0.10594799626509112
Slovenia,198,Pesticides (total),2021,kg/cap,0.43,-0.10598530506447318
Slovenia,198,Pesticides (total),2021,g/Int$,0.96,-0.10597959013277593
Slovenia,198,Pesticides (total),2022,t,826.0,-0.09708327457145387
Slovenia,198,Pesticides (total),2022,kg/ha,3.55,-0.10595166244768936
Slovenia,198,Pesticides (total),2022,kg/cap,0.39,-0.10598573638007297
Slovenia,198,Pesticides (total),2022,g/Int$,0.91,-0.10598012927727567
Slovenia,198,Pesticides (total),2023,t,695.0,-0.0984958331607746
Slovenia,198,Pesticides (total),2023,kg/ha,2.98,-0.1059578086949864
Slovenia,198,Pesticides (total),2023,kg/cap,0.33,-0.10598638335347266
Slovenia,198,Pesticides (total),2023,g/Int$,0.76,-0.10598174671077489
Slovenia,198,Insecticides,2015,t,43.0,-0.1055262774373939
Slovenia,198,Insecticides,2016,t,43.0,-0.1055262774373939
Slovenia,198,Insecticides,2017,t,52.0,-0.10542923142744057
Slovenia,198,Insecticides,2018,t,58.0,-0.10536453408747168
Slovenia,198,Insecticides,2019,t,40.0,-0.10555862610737834
Slovenia,198,Insecticides,2020,t,41.0,-0.10554784321738353
Slovenia,198,Insecticides,2021,t,52.0,-0.10542923142744057
Slovenia,198,Insecticides,2022,t,41.0,-0.10554784321738353
Slovenia,198,Insecticides,2023,t,40.0,-0.10555862610737834
Slovenia,198,Insecticides – Chlorinated Hydrocarbons,2018,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides – Chlorinated Hydrocarbons,2019,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides – Chlorinated Hydrocarbons,2020,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides – Chlorinated Hydrocarbons,2021,t,2.0,-0.10596837592718132
Slovenia,198,Insecticides – Chlorinated Hydrocarbons,2022,t,2.0,-0.10596837592718132
Slovenia,198,Insecticides – Chlorinated Hydrocarbons,2023,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides – Organo-phosphates,2015,t,7.0,-0.10591446147720725
Slovenia,198,Insecticides – Organo-phosphates,2016,t,7.0,-0.10591446147720725
Slovenia,198,Insecticides – Organo-phosphates,2017,t,8.0,-0.10590367858721243
Slovenia,198,Insecticides – Organo-phosphates,2018,t,9.0,-0.10589289569721762
Slovenia,198,Insecticides – Organo-phosphates,2019,t,4.0,-0.10594681014719169
Slovenia,198,Insecticides – Organo-phosphates,2020,t,2.0,-0.10596837592718132
Slovenia,198,Insecticides – Organo-phosphates,2021,t,2.0,-0.10596837592718132
Slovenia,198,Insecticides – Organo-phosphates,2022,t,2.0,-0.10596837592718132
Slovenia,198,Insecticides – Carbamates,2015,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2016,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2017,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2018,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2019,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2020,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2021,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2022,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Carbamates,2023,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2015,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2016,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2017,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2018,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2019,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2020,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2021,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2022,t,1.0,-0.10597915881717614
Slovenia,198,Insecticides – Pyrethroids,2023,t,2.0,-0.10596837592718132
Slovenia,198,Insecticides - Biopesticides,2015,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - Biopesticides,2016,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - Biopesticides,2017,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - Biopesticides,2018,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - Biopesticides,2019,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - Biopesticides,2020,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - Biopesticides,2021,t,0.0,-0.10598994170717095
Slovenia,198,Insecticides - nes,2015,t,33.0,-0.10563410633734205
Slovenia,198,Insecticides - nes,2016,t,34.0,-0.10562332344734723
Slovenia,198,Insecticides - nes,2017,t,41.0,-0.10554784321738353
Slovenia,198,Insecticides - nes,2018,t,45.0,-0.10550471165740427
Slovenia,198,Insecticides - nes,2019,t,33.0,-0.10563410633734205
Slovenia,198,Insecticides - nes,2020,t,37.0,-0.10559097477736279
Slovenia,198,Insecticides - nes,2021,t,44.0,-0.10551549454739909
Slovenia,198,Insecticides - nes,2022,t,34.0,-0.10562332344734723
Slovenia,198,Insecticides - nes,2023,t,36.0,-0.1056017576673576
Slovenia,198,Herbicides,2015,t,224.0,-0.10357457434833242
Slovenia,198,Herbicides,2016,t,247.0,-0.10332656787845168
Slovenia,198,Herbicides,2017,t,235.0,-0.10345596255838946
Slovenia,198,Herbicides,2018,t,257.0,-0.10321873897850352
Slovenia,198,Herbicides,2019,t,172.0,-0.10413528462806279
Slovenia,198,Herbicides,2020,t,181.0,-0.10403823861810946
Slovenia,198,Herbicides,2021,t,170.0,-0.10415685040805242
Slovenia,198,Herbicides,2022,t,146.0,-0.10441563976792798
Slovenia,198,Herbicides,2023,t,119.0,-0.10470677779778798
Slovenia,198,Herbicides – Phenoxy hormone products,2015,t,14.0,-0.10583898124724354
Slovenia,198,Herbicides – Phenoxy hormone products,2016,t,11.0,-0.10587132991722799
Slovenia,198,Herbicides – Phenoxy hormone products,2017,t,9.0,-0.10589289569721762
Slovenia,198,Herbicides – Phenoxy hormone products,2018,t,11.0,-0.10587132991722799
Slovenia,198,Herbicides – Phenoxy hormone products,2019,t,9.0,-0.10589289569721762
Slovenia,198,Herbicides – Phenoxy hormone products,2020,t,8.0,-0.10590367858721243
Slovenia,198,Herbicides – Phenoxy hormone products,2021,t,8.0,-0.10590367858721243
Slovenia,198,Herbicides – Phenoxy hormone products,2022,t,7.0,-0.10591446147720725
Slovenia,198,Herbicides – Phenoxy hormone products,2023,t,6.0,-0.10592524436720206
Slovenia,198,Herbicides – Triazines,2015,t,19.0,-0.10578506679726947
Slovenia,198,Herbicides – Triazines,2016,t,17.0,-0.1058066325772591
Slovenia,198,Herbicides – Triazines,2017,t,17.0,-0.1058066325772591
Slovenia,198,Herbicides – Triazines,2018,t,14.0,-0.10583898124724354
Slovenia,198,Herbicides – Triazines,2019,t,9.0,-0.10589289569721762
Slovenia,198,Herbicides – Triazines,2020,t,13.0,-0.10584976413723836
